"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"888","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Infant",-131.241666666665,706.911680377518,19120,-0.1856549697928,0.852717312565007
"889","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",-31.5499999999999,706.911680377518,19120,-0.0446307521515997,0.964402096477082
"890","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Child - Infant",-61.1291666666668,706.911680377518,19120,-0.0864735558394246,0.9310908821879
"891","OFC_orbital frontal cortex - STR_striatum","Child - Infant",691.854166666667,706.911680377518,19120,0.97869958280671,0.327740821145563
"892","OFC_orbital frontal cortex - AMY_amygdaloid complex","Child - Infant",472.662499999996,706.911680377518,19120,0.668630202499379,0.503739473450618
"893","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Child - Infant",-43.8333333333346,706.911680377518,19120,-0.0620068030421083,0.950558062511917
"894","OFC_orbital frontal cortex - CBC_cerebellar cortex","Child - Infant",396.662500000001,706.911680377518,19120,0.561120308251475,0.574722100549217
"895","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Child - Infant",-94.0541666666676,706.911680377518,19120,-0.13304938831459,0.894155721609616
"896","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Child - Infant",622.666666666669,706.911680377518,19120,0.880826677434642,0.378422709788434
"897","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Infant",163.141666666668,706.911680377518,19120,0.230780833299492,0.817487541360729
"898","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Infant",-71.7583333333317,706.911680377518,19120,-0.101509616158853,0.919146988815131
"899","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Infant",99.1375000000027,706.911680377518,19120,0.140240291328981,0.888471615803862
"900","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",198.829166666668,706.911680377518,19120,0.281264508970181,0.778510573303842
"901","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - HIP_hippocampus (hippocampal formation)","Child - Infant",169.250000000001,706.911680377518,19120,0.239421705282356,0.810781167305723
"902","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STR_striatum","Child - Infant",922.233333333335,706.911680377518,19120,1.30459484392849,0.192046547255444
"903","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - AMY_amygdaloid complex","Child - Infant",703.041666666664,706.911680377518,19120,0.99452546362116,0.319979700628093
"904","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MD_mediodorsal nucleus of thalamus","Child - Infant",186.545833333334,706.911680377518,19120,0.263888458079672,0.791868713588302
"905","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - CBC_cerebellar cortex","Child - Infant",627.041666666669,706.911680377518,19120,0.887015569373256,0.375081675054704
"906","IPC_posteroventral (inferior) parietal cortex - A1C_primary auditory cortex (core)","Child - Infant",716.720833333337,706.911680377518,19120,1.01387606574923,0.31065472287731
"907","IPC_posteroventral (inferior) parietal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Infant",257.195833333336,706.911680377519,19120,0.363830221614082,0.715988816305369
"908","IPC_posteroventral (inferior) parietal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Infant",22.2958333333359,706.911680377518,19120,0.0315397721557367,0.974839403519879
"909","IPC_posteroventral (inferior) parietal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Infant",193.19166666667,706.911680377518,19120,0.273289679643571,0.784633499668597
"910","IPC_posteroventral (inferior) parietal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",292.883333333336,706.911680377518,19120,0.414313897284771,0.678648885161554
"911","IPC_posteroventral (inferior) parietal cortex - HIP_hippocampus (hippocampal formation)","Child - Infant",263.304166666669,706.911680377518,19120,0.372471093596946,0.709546258559287
"912","IPC_posteroventral (inferior) parietal cortex - STR_striatum","Child - Infant",1016.2875,706.911680377519,19120,1.43764423224308,0.150551389095618
"913","IPC_posteroventral (inferior) parietal cortex - AMY_amygdaloid complex","Child - Infant",797.095833333332,706.911680377518,19120,1.12757485193575,0.259513661849006
"914","IPC_posteroventral (inferior) parietal cortex - MD_mediodorsal nucleus of thalamus","Child - Infant",280.600000000001,706.911680377518,19120,0.396937846394262,0.691417724949727
"915","IPC_posteroventral (inferior) parietal cortex - CBC_cerebellar cortex","Child - Infant",721.095833333337,706.911680377518,19120,1.02006495768785,0.3077105611951
"916","A1C_primary auditory cortex (core) - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Infant",-459.525000000001,706.911680377518,19120,-0.65004584413515,0.515670419165721
"917","A1C_primary auditory cortex (core) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Infant",-694.425000000001,706.911680377518,19120,-0.982336293593496,0.325946629785278
"918","A1C_primary auditory cortex (core) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Infant",-523.529166666667,706.911680377518,19120,-0.740586386105661,0.458953359273983
"919","A1C_primary auditory cortex (core) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",-423.837500000001,706.911680377518,19120,-0.599562168464461,0.548805170819929
"920","A1C_primary auditory cortex (core) - HIP_hippocampus (hippocampal formation)","Child - Infant",-453.416666666668,706.911680377518,19120,-0.641404972152286,0.521267291769516
"921","A1C_primary auditory cortex (core) - STR_striatum","Child - Infant",299.566666666666,706.911680377519,19120,0.423768166493848,0.671739663255667
"922","A1C_primary auditory cortex (core) - AMY_amygdaloid complex","Child - Infant",80.3749999999949,706.911680377518,19120,0.113698786186517,0.909477768523557
"923","A1C_primary auditory cortex (core) - MD_mediodorsal nucleus of thalamus","Child - Infant",-436.120833333336,706.911680377518,19120,-0.61693821935497,0.537282822466115
"924","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Child - Infant",4.37499999999984,706.911680377518,19120,0.00618889193861306,0.995062074763513
"925","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Infant",-234.9,706.911680377518,19120,-0.332290449458346,0.739673593457531
"926","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Infant",-64.0041666666654,706.911680377518,19120,-0.0905405419705114,0.927858626812729
"927","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",35.6875,706.911680377518,19120,0.0504836756706885,0.959737485086072
"928","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Child - Infant",6.10833333333313,706.911680377518,19120,0.0086408719828636,0.993105757596408
"929","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Child - Infant",759.091666666667,706.911680377519,19120,1.073814010629,0.282919600676755
"930","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Child - Infant",539.899999999996,706.911680377519,19120,0.763744630321667,0.44502886283166
"931","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Child - Infant",23.4041666666654,706.911680377518,19120,0.0331076247801799,0.973589107974504
"932","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Child - Infant",463.900000000001,706.911680377519,19120,0.656234736073763,0.511680999297201
"933","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Infant",170.895833333334,706.911680377518,19120,0.241749907487834,0.80897654827098
"934","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",270.5875,706.911680377518,19120,0.382774125129034,0.701891503168715
"935","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Child - Infant",241.008333333333,706.911680377518,19120,0.340931321441209,0.733159030825688
"936","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Child - Infant",993.991666666667,706.911680377518,19120,1.40610446008734,0.159709358946058
"937","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Child - Infant",774.799999999996,706.911680377518,19120,1.09603507978001,0.273077227909242
"938","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Child - Infant",258.304166666665,706.911680377518,19120,0.365398074238526,0.714818320496458
"939","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Child - Infant",698.800000000001,706.911680377518,19120,0.988525185532109,0.322908015291122
"940","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Infant",99.6916666666655,706.911680377518,19120,0.1410242176412,0.887852296272173
"941","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Child - Infant",70.1124999999986,706.911680377518,19120,0.099181413953375,0.92099527137036
"942","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Child - Infant",823.095833333333,706.911680377518,19120,1.16435455259951,0.244294885230646
"943","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Child - Infant",603.904166666661,706.911680377518,19120,0.854285172292178,0.392957704019134
"944","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Child - Infant",87.4083333333308,706.911680377518,19120,0.123648166750691,0.901595153244469
"945","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Child - Infant",527.904166666666,706.911680377518,19120,0.746775278044274,0.455208403274008
"946","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Child - Infant",-29.5791666666669,706.911680377518,19120,-0.0418428036878249,0.966624449374123
"947","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Child - Infant",723.404166666667,706.911680377519,19120,1.02333033495831,0.306164632530224
"948","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Child - Infant",504.212499999996,706.911680377518,19120,0.713260954650978,0.475692999066638
"949","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Child - Infant",-12.2833333333347,706.911680377518,19120,-0.0173760508905086,0.986136796195702
"950","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Child - Infant",428.212500000001,706.911680377519,19120,0.605751060403074,0.544687262489053
"951","HIP_hippocampus (hippocampal formation) - STR_striatum","Child - Infant",752.983333333334,706.911680377518,19120,1.06517313864613,0.286811037542677
"952","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Child - Infant",533.791666666663,706.911680377518,19120,0.755103758338803,0.450196029324038
"953","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Child - Infant",17.2958333333322,706.911680377518,19120,0.0244667527973163,0.980480558522421
"954","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Child - Infant",457.791666666668,706.911680377518,19120,0.647593864090899,0.517255442316805
"955","STR_striatum - AMY_amygdaloid complex","Child - Infant",-219.191666666671,706.911680377519,19120,-0.310069380307331,0.756511575868517
"956","STR_striatum - MD_mediodorsal nucleus of thalamus","Child - Infant",-735.687500000002,706.911680377519,19120,-1.04070638584882,0.298024997874089
"957","STR_striatum - CBC_cerebellar cortex","Child - Infant",-295.191666666666,706.911680377518,19120,-0.417579274555235,0.676259441415876
"958","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Child - Infant",-516.495833333331,706.911680377519,19120,-0.730637005541487,0.465009854992235
"959","AMY_amygdaloid complex - CBC_cerebellar cortex","Child - Infant",-75.9999999999951,706.911680377519,19120,-0.107509894247904,0.914385604368857
"960","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Child - Infant",440.495833333336,706.911680377518,19120,0.623127111293583,0.53320842743026
"961","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Child - Prenatal",567.308333333338,706.911680377518,19120,0.802516564771392,0.422264185070516
"962","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Child - Prenatal",94.1041666666715,706.911680377519,19120,0.133120118508179,0.894099785402372
"963","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Child - Prenatal",282.354166666671,706.911680377518,19120,0.39941929735251,0.68958873860371
"964","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Child - Prenatal",-91.8749999999961,706.911680377518,19120,-0.129966730710874,0.896594115626988
"965","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Child - Prenatal",-403.20833333333,706.911680377518,19120,-0.570380069428194,0.568426646887825
"966","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Child - Prenatal",-38.4416666666585,706.911680377519,19120,-0.0543797305006039,0.956633195827936
"967","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",-195.52916666666,706.911680377519,19120,-0.276596316193615,0.782093083413728
"968","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-253.354166666659,706.911680377519,19120,-0.358395785073686,0.720051102252655
"969","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",-140.01666666666,706.911680377518,19120,-0.198068118766811,0.842993873892767
"970","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",331.454166666671,706.911680377519,19120,0.468876347452148,0.639163369515377
"971","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Child - Prenatal",316.370833333339,706.911680377519,19120,0.447539405720931,0.654490712649467
"972","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Child - Prenatal",1180.89166666667,706.911680377518,19120,1.67049392370491,0.0948380479502993
"973","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Child - Prenatal",626.41666666667,706.911680377518,19120,0.886131441953455,0.375557846510446
"974","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",340.508333333337,706.911680377518,19120,0.481684406673676,0.630035667910765
"975","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Child - Prenatal",1343.0125,706.911680377519,19120,1.89983068221872,0.0574703741793237
"976","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Child - Prenatal",-473.204166666667,706.911680377518,19120,-0.669396446263212,0.503250700822554
"977","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Child - Prenatal",-284.954166666668,706.911680377518,19120,-0.403097267418882,0.686881177925912
"978","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Child - Prenatal",-659.183333333334,706.911680377518,19120,-0.932483295482266,0.35109859013056
"979","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Child - Prenatal",-970.516666666668,706.911680377518,19120,-1.37289663419959,0.169800584286665
"980","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Child - Prenatal",-605.749999999997,706.911680377519,19120,-0.856896295271995,0.391512940003733
"981","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",-762.837499999998,706.911680377518,19120,-1.07911288096501,0.280551022402049
"982","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-820.662499999998,706.911680377518,19120,-1.16091234984508,0.245692039661948
"983","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",-707.324999999999,706.911680377518,19120,-1.0005846835382,0.317040300587275
"984","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",-235.854166666667,706.911680377518,19120,-0.333640217319243,0.738654725228165
"985","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Child - Prenatal",-250.937499999999,706.911680377518,19120,-0.354977159050461,0.722610618141627
"986","DFC_dorsolateral prefrontal cortex - STR_striatum","Child - Prenatal",613.583333333333,706.911680377518,19120,0.867977358933518,0.385417621126047
"987","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Child - Prenatal",59.1083333333317,706.911680377518,19120,0.0836148771820627,0.933363513426841
"988","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Child - Prenatal",-226.800000000002,706.911680377518,19120,-0.320832158097716,0.748341094392109
"989","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Child - Prenatal",775.704166666666,706.911680377519,19120,1.09731411744733,0.272517920800356
"990","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Child - Prenatal",188.249999999999,706.911680377518,19120,0.266299178844331,0.790011677004398
"991","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Child - Prenatal",-185.979166666668,706.911680377518,19120,-0.263086849219053,0.792486474622576
"992","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Child - Prenatal",-497.312500000002,706.911680377518,19120,-0.703500187936373,0.481752656091541
"993","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Child - Prenatal",-132.54583333333,706.911680377519,19120,-0.187499849008783,0.851270731645325
"994","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",-289.633333333331,706.911680377519,19120,-0.409716434701795,0.682018562750376
"995","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-347.458333333331,706.911680377519,19120,-0.491515903581865,0.623067248797335
"996","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",-234.120833333332,706.911680377518,19120,-0.331188237274991,0.740505934136182
"997","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",237.35,706.911680377519,19120,0.335756228943969,0.737058384127489
"998","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Child - Prenatal",222.266666666668,706.911680377519,19120,0.314419287212752,0.753206039940093
"999","VFC_ventrolateral prefrontal cortex - STR_striatum","Child - Prenatal",1086.7875,706.911680377518,19120,1.53737380519673,0.124218344637199
"1000","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Child - Prenatal",532.312499999998,706.911680377518,19120,0.753011323445275,0.451452380807911
"1001","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Child - Prenatal",246.404166666665,706.911680377518,19120,0.348564288165497,0.727420279896539
"1002","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Child - Prenatal",1248.90833333333,706.911680377519,19120,1.76671056371054,0.0772926653222926
"1003","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Child - Prenatal",-374.229166666667,706.911680377518,19120,-0.529386028063384,0.596543834644658
"1004","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Child - Prenatal",-685.562500000001,706.911680377518,19120,-0.969799366780704,0.332158776028049
"1005","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Child - Prenatal",-320.795833333329,706.911680377519,19120,-0.453799027853114,0.649978633984425
"1006","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",-477.88333333333,706.911680377518,19120,-0.676015613546125,0.499038908491127
"1007","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-535.70833333333,706.911680377518,19120,-0.757815082426196,0.448571031559968
"1008","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",-422.370833333331,706.911680377518,19120,-0.597487416119321,0.550189081888474
"1009","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",49.1000000000009,706.911680377518,19120,0.0694570500996385,0.944626545458013
"1010","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Child - Prenatal",34.0166666666689,706.911680377518,19120,0.0481201083684212,0.961621023201786
"1011","OFC_orbital frontal cortex - STR_striatum","Child - Prenatal",898.537500000001,706.911680377518,19120,1.2710746263524,0.203717564517877
"1012","OFC_orbital frontal cortex - AMY_amygdaloid complex","Child - Prenatal",344.062499999999,706.911680377518,19120,0.486712144600945,0.626467916518859
"1013","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Child - Prenatal",58.154166666666,706.911680377518,19120,0.0822651093211664,0.934436760197207
"1014","OFC_orbital frontal cortex - CBC_cerebellar cortex","Child - Prenatal",1060.65833333333,706.911680377519,19120,1.50041138486621,0.133524384152195
"1015","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Child - Prenatal",-311.333333333334,706.911680377518,19120,-0.44041333871732,0.659642744582161
"1016","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Child - Prenatal",53.4333333333376,706.911680377519,19120,0.0755870002102697,0.939748470010193
"1017","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",-103.654166666664,706.911680377518,19120,-0.146629585482742,0.883425946135798
"1018","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-161.479166666663,706.911680377518,19120,-0.228429054362812,0.819315147212238
"1019","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",-48.1416666666642,706.911680377518,19120,-0.0681013880559375,0.945705637526311
"1020","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",423.329166666668,706.911680377518,19120,0.598843078163022,0.549284627192865
"1021","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - HIP_hippocampus (hippocampal formation)","Child - Prenatal",408.245833333336,706.911680377518,19120,0.577506136431805,0.563604394665702
"1022","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STR_striatum","Child - Prenatal",1272.76666666667,706.911680377518,19120,1.80046065441578,0.0718036851002563
"1023","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - AMY_amygdaloid complex","Child - Prenatal",718.291666666666,706.911680377518,19120,1.01609817266433,0.309595496408101
"1024","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",432.383333333333,706.911680377518,19120,0.61165113738455,0.540775869203575
"1025","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - CBC_cerebellar cortex","Child - Prenatal",1434.8875,706.911680377518,19120,2.0297974129296,0.042390954852923
"1026","IPC_posteroventral (inferior) parietal cortex - A1C_primary auditory cortex (core)","Child - Prenatal",364.766666666672,706.911680377519,19120,0.51600033892759,0.605860139328014
"1027","IPC_posteroventral (inferior) parietal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",207.67916666667,706.911680377518,19120,0.293783753234579,0.768926339394236
"1028","IPC_posteroventral (inferior) parietal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",149.854166666671,706.911680377518,19120,0.211984284354508,0.832121554540375
"1029","IPC_posteroventral (inferior) parietal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",263.19166666667,706.911680377518,19120,0.372311950661383,0.709664728259973
"1030","IPC_posteroventral (inferior) parietal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",734.662500000002,706.911680377518,19120,1.03925641688034,0.298698640248027
"1031","IPC_posteroventral (inferior) parietal cortex - HIP_hippocampus (hippocampal formation)","Child - Prenatal",719.579166666669,706.911680377518,19120,1.01791947514912,0.308729105485704
"1032","IPC_posteroventral (inferior) parietal cortex - STR_striatum","Child - Prenatal",1584.1,706.911680377518,19120,2.2408739931331,0.0250456706121919
"1033","IPC_posteroventral (inferior) parietal cortex - AMY_amygdaloid complex","Child - Prenatal",1029.625,706.911680377518,19120,1.45651151138165,0.145267690478007
"1034","IPC_posteroventral (inferior) parietal cortex - MD_mediodorsal nucleus of thalamus","Child - Prenatal",743.716666666667,706.911680377518,19120,1.05206447610187,0.29278326482552
"1035","IPC_posteroventral (inferior) parietal cortex - CBC_cerebellar cortex","Child - Prenatal",1746.22083333333,706.911680377519,19120,2.47021075164692,0.0135120075508024
"1036","A1C_primary auditory cortex (core) - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Prenatal",-157.087500000001,706.911680377519,19120,-0.222216585693011,0.824147656786122
"1037","A1C_primary auditory cortex (core) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-214.912500000001,706.911680377519,19120,-0.304016054573082,0.761118968254404
"1038","A1C_primary auditory cortex (core) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",-101.575000000002,706.911680377519,19120,-0.143688388266207,0.885748055132842
"1039","A1C_primary auditory cortex (core) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",369.89583333333,706.911680377519,19120,0.523256077952752,0.600802125556362
"1040","A1C_primary auditory cortex (core) - HIP_hippocampus (hippocampal formation)","Child - Prenatal",354.812499999998,706.911680377519,19120,0.501919136221535,0.615730183346045
"1041","A1C_primary auditory cortex (core) - STR_striatum","Child - Prenatal",1219.33333333333,706.911680377519,19120,1.72487365420551,0.0845664048555623
"1042","A1C_primary auditory cortex (core) - AMY_amygdaloid complex","Child - Prenatal",664.858333333328,706.911680377519,19120,0.940511172454058,0.346967303315136
"1043","A1C_primary auditory cortex (core) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",378.949999999995,706.911680377519,19120,0.53606413717428,0.591920460622771
"1044","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Child - Prenatal",1381.45416666666,706.911680377519,19120,1.95421041271932,0.0506908947019789
"1045","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Child - Prenatal",-57.8249999999994,706.911680377518,19120,-0.0817994688800708,0.934807034648205
"1046","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",55.5124999999996,706.911680377518,19120,0.0785281974268041,0.937408722932427
"1047","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",526.983333333331,706.911680377518,19120,0.745472663645764,0.455995194665108
"1048","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Child - Prenatal",511.899999999999,706.911680377519,19120,0.724135721914546,0.468991275808302
"1049","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Child - Prenatal",1376.42083333333,706.911680377518,19120,1.94709023989852,0.0515385382592963
"1050","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Child - Prenatal",821.94583333333,706.911680377518,19120,1.16272775814707,0.244954487431038
