"","MD Thalamus - R2"
"ARFIP2",0.696697733955498
"KIAA1033",0.696480634016222
"VEGFB",0.696342569914499
"N4BP3",0.696041311555622
"PPP1CB",0.695942866915739
"ARF4",0.695894241956355
"RPL36",0.69521193639079
"LIMD2",0.69509955089303
"POMK",0.694721606639164
"CLN6",0.694339190239408
"PHPT1",0.694228134288242
"CLDND1",0.694104317774131
"PFN2",0.69391119572294
"GNL2",0.693806656674609
"SMYD3",0.693664116802193
"SPHKAP",0.693500345601398
"WRB",0.693486440207686
"TMEM214",0.693384487316554
"NT5DC3",0.693360412647218
"SIGIRR",0.693269257718469
"HTATIP2",0.693230981790054
"PNPLA8",0.692971742439239
"TXLNG",0.692850293698466
"USP10",0.692733253848877
"YEATS4",0.692452864935161
"PURA",0.692438449815253
"VWA5B2",0.692297957671961
"SSNA1",0.692295757657332
"UGDH",0.692241797159882
"SLC39A12",0.692215695465637
"BNIP3",0.692142008491417
"ADARB1",0.692103655380098
"TBC1D5",0.691904014561779
"ANKHD1",0.691815252500397
"ZC3H11A",0.691610354317196
"AGTPBP1",0.691515171707466
"EFCAB7",0.690691617100262
"LAP3",0.690258862686758
"C6orf89",0.689937717488897
"MICU1",0.689935923230474
"BMPR1B",0.689628982066856
"SPATA2L",0.689625227356168
"TRIP11",0.689477528488815
"CCDC88A",0.689370560018916
"TAF11",0.689313537712087
"TWF2",0.689306980580763
"ANO10",0.689288573412944
"SNAP47",0.689074125568418
"ZNF274",0.689045849978636
"DYX1C1",0.688599010206142
"NUCB1",0.688540607373232
"IGFBP3",0.687980267349002
"WDR18",0.687871978059369
"KIAA1462",0.68775239988238
"THSD4",0.687365416660109
"PPP2R2C",0.687355635857571
"MMRN2",0.68723319072749
"BICD1",0.687208393542467
"FAM168A",0.68716451993844
"ETFA",0.686883267397776
"EXOSC5",0.686780414406453
"WDFY2",0.686143605167703
"KXD1",0.686085538491842
"CNIH2",0.685956826510124
"PHKG1",0.685905825241118
"AAR2",0.685482481780219
"ATP9B",0.684766813522976
"OSBP2",0.684750908701174
"PDE4DIP",0.6846968195171
"A2M",0.684621067119775
"MRPL2",0.684130201270507
"ENPP4",0.6841049882669
"WASL",0.6838465244367
"TMX1",0.683649672229966
"FBXO2",0.683631948848941
"KDELR1",0.683491588125761
"SNX29",0.683337580783251
"ERH",0.683270471224417
"ERV3-1",0.682839834103654
"CELSR3",0.68274744474336
"TLN1",0.682125420990502
"KIAA0319L",0.682116010845597
"PLEKHA6",0.682037333257001
"CUL7",0.682001012087376
"SPCS2",0.681696923469583
"SLCO1C1",0.68169330012086
"FBXO44",0.681313432132853
"TM2D1",0.681241890767359
"MRPL3",0.680871678484908
"ZNF25",0.68073682496119
"HYAL3",0.680479307149273
"BCAS4",0.680277204102141
"ENG",0.680046040659947
"RGS11",0.679883139463492
"PLCB4",0.679748007510727
"FDXR",0.679267171846351
"FAM210B",0.6790745575412
"RSC1A1",0.679035546503533
"PQLC1",0.678783086868571
"MINK1",0.678683360711669
"NFE2L1",0.678611167020967
"EXOC8",0.678534983299089
"AGFG1",0.678440435092501
"CSNK1G3",0.678323718300093
"NAA35",0.67819928870157
"POLR3C",0.677355579142978
"USP31",0.677194064206486
"TBC1D24",0.677112764300067
"CHP1",0.677056394131983
"FYN",0.676933012860256
"LRIG1",0.676488440792339
"GPR137",0.676367706298962
"KIAA0100",0.676261578955412
"SRP72",0.676067721804817
"U2AF1L4",0.675944926463727
"GSTO1",0.67581903954378
"GET4",0.675654803175383
"RCHY1",0.675312797838771
"NRXN2",0.675249069076401
"ENOX2",0.675235140163121
"PEBP1",0.675201052819556
"LPIN1",0.675161024713205
"ELTD1",0.674843968811434
"METTL22",0.674802991490191
"CCP110",0.674385775108529
"GPAM",0.674308467342732
"PRR7",0.67390540418806
"DSCAML1",0.673539652033832
"PDIA4",0.673324124599413
"NFIC",0.673240064228777
"SOX10",0.673232965457983
"ZC3H7A",0.673162093300617
"WBP5",0.673129361113961
"RALGAPA2",0.672967251290742
"RPL37",0.672899498682396
"C12orf23",0.672863921093976
"OLA1",0.67255895839593
"OSTM1",0.671946162327649
"INO80E",0.671907307364643
"MATN3",0.671798903943681
"DYNC1I1",0.671725294202297
"HMOX2",0.671387714617406
"GABRD",0.671381001668004
"TBP",0.671064297445945
"FKTN",0.671010355268317
"TMED2",0.670921768654158
"COPG1",0.670907815308816
"CLEC3B",0.670898783189
"DENR",0.670752881157611
"ICAM2",0.670561144807488
"EFNA5",0.670516906157681
"SGTA",0.670504588532229
"IGFBP6",0.670427486817263
"OTUD6B",0.670384542672226
"CCM2",0.67002556604145
"SDR39U1",0.669921491225218
"C16orf46",0.669640586401301
"NIPSNAP3A",0.669639233625496
"CXXC5",0.669502622711741
"HSP90AB1",0.669403857290415
"NELL2",0.669030365162009
"MAN2C1",0.668219997239399
"DHODH",0.667973256475847
"CRLS1",0.667957944761831
"FGD4",0.667725716929576
"NFKB1",0.667651231500888
"SUOX",0.66764008663955
"MAPKAP1",0.667599950959426
"TEX2",0.667509980019906
"SDHC",0.66735901183251
"COX7A1",0.667215451195426
"TNFRSF21",0.666815901717909
"C11orf58",0.666261087218098
"PYCR1",0.666250543251331
"CUEDC2",0.666079719683784
"ZMYND19",0.665883156548494
"TESK2",0.665454828546761
"GRID1",0.665267682576956
"RCN1",0.665228240241758
"RETSAT",0.665137740426538
"WBP11",0.664844219117314
"CAPZA2",0.664585999493347
"ARHGAP44",0.664559477761555
"LIPA",0.664550711504556
"NPM1",0.664219960357345
"HIST1H2BD",0.664000959628557
"RAD17",0.663919596423315
"MVK",0.663807574163051
"SLC39A9",0.663668138674795
"EFR3A",0.663661289618206
"NFATC2IP",0.663155873218636
"ADCK3",0.662908224348207
"FBXO32",0.662765823307558
"TNRC6A",0.662660612097081
"TAPBP",0.662637489096423
"ZER1",0.662594602910546
"TCF7L1",0.662580375551284
"EFS",0.662326748765573
"FGFR1",0.662172429292041
"SNX14",0.66215083766381
"RER1",0.662101962660518
"USP8",0.662046842655354
"VPS53",0.661950121147446
"TXNDC9",0.661900023545496
"TTPAL",0.661572640065272
"DDX27",0.66155285705458
"NDUFB11",0.661397047154726
"ELK1",0.661376493039662
"PSMB7",0.66122109117162
"APOE",0.661044180582651
"TLK2",0.66096074666465
"SMIM18",0.660778031817013
"SERINC1",0.660766531215834
"AK3",0.660599284637545
"DTNBP1",0.659756675673455
"PACSIN2",0.659583834181747
"TBCK",0.659389985430506
"LRP3",0.659267450189874
"STXBP3",0.659144236947338
"FAR2",0.659024138341631
"RUFY2",0.65876681085279
"CD2BP2",0.658690001232346
"BCAS1",0.658685343319797
"ARL6IP4",0.658529752188167
"CA2",0.658512606662372
"AGAP2",0.658461384436661
"PARP8",0.658320203648452
"RPAP3",0.658171873281145
"FAM195A",0.658060571098459
"KLHDC8B",0.657598439969314
"SRPK3",0.657535064210069
"SDSL",0.657399051348638
"PRDX4",0.657015280973889
"TNFSF10",0.656544861402619
"TCEB2",0.656506358619821
"NUDC",0.656427453592867
"BTBD17",0.656303949599547
"RAB18",0.656178772714749
"GADD45A",0.656159408998896
"SECISBP2",0.656035850450658
"ORAI3",0.655312644462542
"DGCR8",0.65528156247376
"ARHGEF4",0.655218227120197
"RASIP1",0.654537382073218
"RNF26",0.654387831556189
"LMCD1",0.654285358086947
"PPP1R3F",0.654076549023296
"NMB",0.654072189858312
"CASC3",0.654045228513349
"ASS1",0.654012068000253
"ZUFSP",0.653932484465777
"MAPK8IP1",0.6538585537246
"SEMA3E",0.653649579829481
"FAXC",0.653552608784659
"WDR31",0.653503009071784
"NDUFS4",0.653364454834965
"ATP6V0E2",0.653348372046083
"ZNF12",0.653341855208889
"FRS2",0.653158370077025
"TADA2A",0.653120530314433
"PEX19",0.652658988065379
"INPP5A",0.652645747372882
"FAM43A",0.652581180486035
"TECPR2",0.652567988527957
"SMAD5",0.652550742713101
"TMED9",0.652532479244906
"ZNF462",0.652265376792475
"SNX30",0.652232625585247
"UBE2D3",0.652005458449947
"DCUN1D5",0.651902985731353
"MAPKBP1",0.651832348264898
"DUSP23",0.651544461932062
"SF3A2",0.651394322454018
"GLIPR1",0.65136255435465
"MYH9",0.651345670141016
"DRG2",0.651170478983707
"CHMP1A",0.651162758604585
"CYP7B1",0.651095183086849
"ADRM1",0.650963117309878
"PNPLA2",0.650928597741458
"RECQL5",0.650793288941033
"UBE2Q1",0.650783229559299
"C6orf120",0.650550472011813
"MUL1",0.65046898503635
"SCCPDH",0.650464431142213
"RASGEF1B",0.650429916847962
"UBE2E3",0.650343716614927
"CELSR2",0.650064558189328
"DDRGK1",0.649921509696086
"MFN2",0.649862276649265
"SPATS2L",0.649715223488661
"YWHAZ",0.649671060367013
"GDF1",0.649597666179523
"PTGDR2",0.649529387721738
"ACO2",0.649456730310627
"PRPF4B",0.649450853946267
"ANKRD45",0.648974680935029
"SLC2A6",0.648966215524814
"LRRFIP2",0.648199981506945
"FRMPD4",0.648094397188957
"MIB1",0.648023503322934
"RMND5A",0.648021283362532
"TMX2",0.647982344639745
"LRFN3",0.647863320885863
"FASTKD5",0.647840339558499
"CTXN3",0.647736967750035
"CMSS1",0.647682168147201
"UTP18",0.647661824216576
"ARL15",0.647459692980106
"ABCA5",0.647333083594346
"SNX33",0.647241222385409
"NKD1",0.646919214373885
"TMEM173",0.646735216198951
"WDR37",0.646603494283041
"GUCY1B3",0.646581475292904
"EIF3E",0.64637041428275
"TMEM110",0.646308677868014
"PIGO",0.646238030136212
"LMAN2",0.646228677962451
"CYBRD1",0.645864105715489
"GPATCH11",0.645753983107658
"CCDC132",0.645392491940331
"TSEN54",0.645240821634675
"KLHL5",0.644948812153248
"FBXO28",0.644812400532116
"PIRT",0.644778276661751
"SLC22A15",0.644737044133732
"C1QTNF3",0.644643014534663
"ENO3",0.644612063303825
"FKBP15",0.644587172608444
"PDRG1",0.644540937026331
"EIF3K",0.64449248468107
"KLC2",0.644484661110723
"TBC1D14",0.644053596492236
"ATL2",0.643441402464369
"EVA1B",0.643229932924147
"SCYL1",0.643183032096691
"PEX14",0.643152558767319
"NMNAT1",0.642953081765931
"QSOX1",0.642910307626453
"MRPS5",0.642884521481339
"SYNC",0.641906579934492
"WIPI1",0.641819748806196
"GNAI1",0.641696927688822
"VAPA",0.641480644248062
"MRPL4",0.641291660957998
"PLP1",0.641187188817037
"MBP",0.640807376048006
"FAM19A2",0.640384811230481
"TRAF3IP1",0.64034330077494
"ARHGEF26",0.639775550705511
"GRM7",0.639707790802264
"CHGB",0.639278316181047
"C6orf226",0.639236599457335
"VPS33B",0.639204725713696
"SARNP",0.639202012902097
"NAB2",0.638655705387061
"CACNG3",0.637998731282261
"PHB2",0.637939962229188
"DTNB",0.637817415948889
"MTM1",0.637547853983849
"USP36",0.637139047943194
"UGT8",0.636850441848107
"LPIN2",0.636844023372934
"CHAC1",0.636784019282978
"KCNK4",0.636597261744403
"PCCB",0.63620826016387
"ZNF92",0.635958741193063
"CRTAC1",0.635923510656812
"POLB",0.635886979566921
"TPM2",0.635861802175393
"SLC22A23",0.635474672106558
"ANKRD24",0.635279586538533
"ARFGEF2",0.635031834774971
"PRPF38A",0.6349382172943
"MTPN",0.634124473030317
"NDUFV3",0.634065047012339
"ASH2L",0.634002304411825
"ATG16L2",0.63391374327027
"CREG1",0.633857521441418
"ADAM10",0.63351246047402
"TPI1",0.633425390453623
"IRF2",0.633207169308675
"ZC3H7B",0.632191415543133
"ALKBH2",0.632181630368239
"CAP2",0.632091014228547
"SCN2B",0.632034458429139
"PLA2G6",0.63159054889996
"ALDH9A1",0.6313625196529
"ABCF2",0.631111987333375
"TMEM14A",0.631062989212373
"NQO2",0.631044913074
"UBTF",0.630889741775337
"SERPINE2",0.630820527932648
"TMEM129",0.630698999296777
"EIF2B5",0.630267999428661
"C14orf37",0.630237783715387
"MCCC1",0.630210756197696
"TMEM79",0.630063351058698
"DEDD",0.629953991072081
"LSM6",0.629899825976567
"FAM213B",0.629603035748844
"AK4",0.629422470459607
"SMAD7",0.629313264657163
"AP3S1",0.629165611572333
"PCK2",0.629139954530219
"CCDC117",0.629071588459523
"TNFAIP1",0.628704008250524
"LZTS2",0.628069552143494
"PEX10",0.627936619542265
"ANKRD65",0.627713796160072
"NAMPT",0.627125005234906
"BSCL2",0.627052703704597
"SLC3A1",0.626889993697018
"TMX3",0.626829055316117
"GMDS",0.626707135619269
"ZNFX1",0.626483821283823
"POR",0.626332011076633
"JMJD1C",0.626309145505642
"MAPKAPK2",0.626084098838731
"ARL14EP",0.626041556934202
"SH3GL2",0.625947557910316
"RPL18",0.625809106049621
"PKIB",0.625720782773567
"SYBU",0.625606403368902
"GGPS1",0.625573223471732
"EMC8",0.625233160324831
"ETFDH",0.625124117867258
"COMMD7",0.625014619593665
"INIP",0.62494614434287
"ERAP1",0.624940001478396
"HTR7",0.624913571069817
"UFL1",0.624174117764318
"PLXNB3",0.624059175660426
"S100A10",0.623890152915103
"TMEM164",0.623583258926133
"NEK9",0.623577306476297
"LGMN",0.623248742177529
"GTF2F2",0.623134500017157
"PAN2",0.623048291257743
"PTPLB",0.622035447520344
"ERCC2",0.621990077722756
"IPP",0.621979296078289
"COL25A1",0.621852275486534
"HNRNPUL2-BSCL2",0.621775658076068
"ZFP1",0.621625503306495
"UTS2",0.62133654788622
"CEBPG",0.62120684587174
"RPL22L1",0.620814961801067
"HOPX",0.62068172742287
"PRR14",0.620288087486145
"CSTF3",0.620195734793535
"SPHK2",0.620182220733617
"SV2B",0.619839431532878
"PLEKHM2",0.619436167618795
"ARF3",0.619163665010656
"MAP3K10",0.619083280934232
"MSMO1",0.618768080626546
"ATG12",0.618288717811422
"ZNF610",0.617884965787867
"RPS15",0.617413909264607
"NCDN",0.617357116061284
"CHRNA3",0.617188819136593
"ACSF3",0.617053436014927
"SUCLG2",0.616884846502452
"PPP1R15A",0.616875018711017
"RAB27B",0.616848677728617
"ZNF622",0.61683863720253
"PSEN1",0.61682775535422
"HEATR3",0.616758380254361
"HNRNPH3",0.616732251218081
"CRNKL1",0.616506340720089
"PIK3CB",0.615945831545568
"SAMD12",0.615903470292727
"TRPT1",0.615492540865805
"AGPAT2",0.615294794913588
"DYRK1A",0.614753310586035
"ASPSCR1",0.614444255053895
"RASGRF1",0.614408542062969
"TRAPPC4",0.614279751420351
"FAM204A",0.613842143217953
"B4GALNT4",0.613792303458464
"ATP1B1",0.613752373103424
"ARMC8",0.613702087922071
"FUT5",0.613698848626569
"PELI1",0.613435762474338
"ETV3",0.612964866471747
"MOB4",0.612937715181835
"SAMD8",0.612795860048454
"SOX14",0.612685013700762
"ITPR2",0.612565901777565
"TIAM1",0.612531908748145
"MEMO1",0.612458355935281
"CYSTM1",0.612187826055349
"PNN",0.611993485156785
"FAM195B",0.611903034526154
"SMARCD3",0.611626003248722
"ATP5G1",0.611414960961902
"PES1",0.611379844013694
"SLC24A5",0.61098427090781
"MED8",0.610658949343657
"UNC79",0.610612098532564
"MOSPD3",0.610549297757369
"SCNM1",0.61024258117128
"PKIG",0.609998510955577
"RPL27A",0.609772508247029
"HLA-F",0.609568266561043
"HIF1A",0.609257248359754
"DDX50",0.609155202657675
"PPP4C",0.608953222911495
"AKIRIN2",0.608884019569299
"EXTL2",0.608608810204613
"TMEM108",0.608230251441337
"RNF130",0.608218758006009
"DXO",0.607981227348309
"LRRC17",0.607607127086008
"KLHL15",0.60746096876555
"LRRC3B",0.607437788466681
"RFX5",0.607301480068125
"SRSF7",0.607164796142388
"GPR176",0.606936286150797
"STX1B",0.606870852890301
"CDKN2AIPNL",0.606769090148483
"SRGN",0.606755626566647
"TMEM143",0.606508819343296
"APOPT1",0.606222001696085
"USP39",0.606175487540579
"ITM2C",0.606061357891807
"FAM53C",0.605684344106766
"FAM3C",0.605679517223069
"ME2",0.605591746417285
"RPL38",0.605091692045281
"HSPBP1",0.604983312277251
"CCDC136",0.604675537674095
"FAM189B",0.604292686619436
"CPT1B",0.604244702207586
"MRPL43",0.604131135235322
"PSMA6",0.604126562196849
"METTL9",0.604081799698376
"PPCDC",0.603827137154182
"SCD",0.603692694052418
"PFKFB3",0.603556716492989
"TREX1",0.603451647186287
"SLC36A1",0.603446772011032
"RAP1GAP",0.603346440472105
"TRIM47",0.603245186188061
"OTUD3",0.603059530573831
"KANSL2",0.602713246674075
"LSM3",0.602695828193894
"ORC4",0.602670180653578
"DTYMK",0.602629933721422
"MCM7",0.602532217882135
"SIAH2",0.602523395214561
"FLRT1",0.602079754793925
"SLC7A11",0.602036565608348
"FLII",0.601847384636888
"NEU4",0.601793989582463
"NAA15",0.601746647415616
"EIF2S1",0.6016647733209
"SRSF3",0.601503252072487
"CTSF",0.601496867389363
"NLRP1",0.601115900705304
"GHITM",0.601011446873808
"TCP1",0.600489152263457
"SLC2A3",0.600477030406158
"LRP11",0.599219578609955
"FOXN2",0.5990831269838
"SFXN1",0.59895128555156
"CBX3",0.5988385643557
"ZNF692",0.598836343820621
"SREK1IP1",0.598533296495442
"RGS12",0.598531151015101
"EIF6",0.598307014642268
"DHCR24",0.597690694544125
"TMEM51",0.597687326438283
"FAM168B",0.597584626095149
"EPHA10",0.597550626111101
"VPS13C",0.597083154654007
"WDR83",0.596876392547617
"MPV17",0.596705782795233
"TMEM117",0.596479832086102
"HMCES",0.596120414882162
"EPS8",0.596006719299399
"TTC7A",0.595950502675628
"PRMT1",0.595942021541856
"TP53INP2",0.595627162387268
"PQBP1",0.595488594418456
"SFSWAP",0.59542007809679
"RPS13",0.59517489463901
"OPN3",0.595126457117246
"HES5",0.595068096994147
"RNF168",0.594715708613474
"CYP51A1",0.594578372998905
"AMFR",0.594265464763771
"DNM1",0.594130392261434
"TMEM167A",0.593911312894714
"OCRL",0.593897502438411
"SYNGR1",0.593889807073657
"GPS1",0.593830934769882
"TRIM11",0.593663972033268
"ARL3",0.593601285404106
"SARM1",0.593543158679817
"GPC5",0.59348684707557
"HPS6",0.59330377247597
"RPL13P5",0.593303550432473
"TFIP11",0.593124622839235
"PSMA2",0.593083031968841
"RAB33A",0.593006657717482
"EMC7",0.592977060113399
"COX20",0.592763611426386
"GNPAT",0.592636387589217
"RAN",0.592626946242105
"ATP1A1OS",0.59251412175069
"MYLIP",0.592033098264929
"GPR37",0.591391672527804
"CAMK2G",0.591364219291233
"HES4",0.591196496352152
"LRRC23",0.590998740343439
"PRPF3",0.590770370180881
"RBM17",0.590673657290123
"ATP1A1",0.59043060994398
"PTP4A2",0.590374350220815
"TMED3",0.590326540504583
"COX18",0.590135904226275
"CCND2",0.590132084472399
"HIATL1",0.590040226099494
"DMXL1",0.59003832326152
"GABRB2",0.589476322626146
"FBXO11",0.589355402293995
"CIAO1",0.589170136151242
"PWP1",0.589148949334163
"SH3PXD2A",0.589114325998778
"EIF5A2",0.588752422480384
"SLC6A7",0.58872562437256
"TRMT61B",0.588620688401414
"CERS1",0.588564446409622
"EXOSC4",0.588525726180433
"PDCD7",0.588246333469843
"SH3BGR",0.587945712350611
"FAM178A",0.587651627323045
"CDH5",0.58761599326819
"TBCCD1",0.587581379184438
"EIF2AK3",0.5875668757569
"PCTP",0.587512430565573
"CMTR1",0.587368887711698
"DNAJC1",0.587308860917257
"NOSIP",0.587165730024844
"HSD17B10",0.587017567899255
"GDF10",0.586539718143564
"WDR75",0.586480461389472
"NXT1",0.586322559420538
"VSTM5",0.586297825392258
"PHF3",0.586095348418854
"SDHA",0.585849707577183
"WNT2",0.585790909254009
"BCKDHB",0.585666397131472
"THOP1",0.585607200928874
"C7orf26",0.585383020379865
"CBR1",0.585178932550031
"MFHAS1",0.585136735167701
"UTP11L",0.585133660937047
"SUMO2",0.58509336232044
"PREPL",0.585063505658548
"RGS3",0.584931484322225
"VPS29",0.584645470117407
"SPTSSA",0.584642870611664
"KTN1",0.58430387520855
"COMT",0.584257603449603
"RMND1",0.584076962953218
"PDCD2",0.584018091157625
"ZNF653",0.583910536987989
"ROMO1",0.583655864466359
"PRKCDBP",0.583628999219429
"CHCHD4",0.583483911222929
"TMEM248",0.583233255281669
"SEC61A1",0.582935290865023
"LRRD1",0.582613667912878
"KIAA0247",0.58247496995562
"OLFM2",0.582249125164338
"ADD3",0.582206833578106
"NDUFAF7",0.582087775894334
"STX3",0.582018396270561
"ELP2",0.582010847587092
"SCRG1",0.581988265390586
"UBE2D2",0.581968783308816
"METTL5",0.581934470120768
"ELOVL1",0.581884103810744
"STXBP1",0.581386289910093
"NPTN",0.581124022160981
"SEC61B",0.580886911177663
"MRAP2",0.580866121818618
"RBM19",0.580057367929238
"COX7A2L",0.579781937293268
"DYNC1LI1",0.579775405810961
"KLF10",0.579350985160561
"TMEM132E",0.579167917763808
"ZDHHC21",0.578489938876343
"DVL3",0.578192484631188
"MAPK10",0.577785234982342
"PDE4D",0.577508289581141
"ELMO1",0.577487654683572
"NT5C",0.577286182830937
"EXOC1",0.57708464001812
"RPL13",0.576880896141161
"DNAJC4",0.576867204393649
"DEGS2",0.576533862990299
"ETV1",0.576350017713627
"LARP4",0.576217666517718
"PRPSAP2",0.575940477603699
"AK1",0.575825781521535
"RPL37A",0.575766913589205
"KPNA4",0.575693695272537
"MIPEP",0.575163139543381
"MRRF",0.575031036266535
"FAM220A",0.574867041161608
"VIMP",0.574752059786694
"CD99L2",0.574233333537017
"TBC1D23",0.574084895139462
"PDPK1",0.574051549088126
"PLA2G12A",0.573813900720508
"C5orf51",0.573598800553843
"FMN2",0.573361118645072
"C5orf45",0.573163876892217
"SULT4A1",0.573105706243356
"TMCO1",0.573067248026517
"MRPL14",0.572960250970458
"HPSE2",0.572806959352826
"PYCRL",0.572783032358001
"NOP9",0.572594366677433
"ZNHIT6",0.571955043494649
"IL34",0.571932874915928
"SLC6A8",0.57168362215249
"GPT2",0.571586684838365
"NR3C1",0.571379361984381
"ZFAND6",0.570582491371628
"XRCC1",0.570565345683927
"KLHL41",0.570251325198228
"ANKRD34C",0.57010790062629
"RIN2",0.569595499662678
"TRNAU1AP",0.569438451988022
"MBNL1",0.569320065732372
"KIF5A",0.569255881213136
"SDCCAG8",0.568646287631865
"ACOT7",0.568564223882965
"ITM2A",0.568066021796074
"FAM107B",0.567996925795057
"USP20",0.567723772208693
"LSM5",0.567549425944474
"FAM166A",0.56742720849144
"FAM124A",0.567415241161916
"IDH2",0.56728342760673
"FHOD3",0.567083357751358
"NARFL",0.567020912899161
"ZNF189",0.566884602076048
"NDST1",0.566877729533738
"NENF",0.566744247408209
"RIC8B",0.566390460583341
"ZBTB11",0.566048653190234
"PDLIM3",0.565946177380013
"BSN",0.565912751036886
"HABP4",0.565651204199716
"POLG",0.565620230349469
"ASNSD1",0.565576936498331
"VIPAS39",0.565519818824291
"TOM1L2",0.565405371370175
"RALY",0.565400853684344
"SS18",0.565168974259457
"PIGH",0.565096221106902
"DEGS1",0.564910457962414
"BRCC3",0.564905604559704
"ELOVL4",0.564436394953122
"ANXA1",0.564193856293483
"TBCA",0.563879123466641
"PSMF1",0.563741875628887
"KCNIP1",0.563608140738096
"FIBP",0.563425792093018
"ZNF346",0.563403947971765
"VWA8",0.5630457664857
"AKAP1",0.562678648188136
"APMAP",0.56262911327506
"PRKCA",0.562355999963918
"STARD3NL",0.562335663646657
"EHD4",0.561396135974646
"POLD2",0.561298881102213
"AKAP10",0.561297044419778
"FBXL15",0.561255291469107
"PDE12",0.561134259252468
"C3orf14",0.561087200185886
"WDR25",0.560666054112607
"UBE2E1",0.560613025686182
"SMNDC1",0.560609566476855
"SCN2A",0.560096824657686
"MECP2",0.559975867481825
"ABHD14B",0.559862121861418
"TWF1",0.559613419352627
"C1orf86",0.559495383710228
"IQCB1",0.559204322925352
"SMG5",0.559122128534696
"SORL1",0.558926047024016
"LRRC73",0.558836775906105
"C10orf32",0.558753988928004
"RAB4B-EGLN2",0.558683487087963
"PLEKHA1",0.558581124559181
"CLCC1",0.558462105757507
"MAP3K12",0.558206162988876
"MYO1D",0.558153441381526
"IFFO2",0.558013260027683
"CHRNB2",0.557964860701149
"HUWE1",0.557687151244966
"APRT",0.55733058243709
"TMEM141",0.557187418948
"PLRG1",0.557151116247034
"ARVCF",0.556938115690303
"SLU7",0.556862476374615
"PPT1",0.55662227817969
"MOBP",0.556447549371746
"ARMC6",0.556422983268207
"DCTN3",0.556226681008371
"HIF1AN",0.556070449401688
"MRPL1",0.555985473877911
"EXT2",0.555922023509597
"CD83",0.555899636474158
"KPNB1",0.555558623402665
"NUPL2",0.55539563595565
"C1orf63",0.555284723004208
"NCEH1",0.555173866461413
"HR",0.554574288886332
"DNM3",0.554077196232734
"GAPDH",0.554015104585281
"CAAP1",0.553012628632407
"HMGCLL1",0.552800383294655
"C18orf21",0.552565661720234
"PDAP1",0.552310906485291
"DHX36",0.552199654593729
"HSD17B12",0.551836055188011
"SMIM11",0.551523904075134
"MDH1",0.551509070941654
"HSPA4L",0.550909373450636
"TOM1",0.550652958382101
"DPH5",0.550427500089301
"MED7",0.550359333002418
"WBP1",0.550244756110457
"PFDN4",0.550069267649841
"SLC35D3",0.550000150690335
"CALY",0.549530421895169
"TBC1D19",0.54933212219506
"ARL6IP1",0.549010054029242
"NACA",0.548828577879966
"FAM13C",0.548765972032309
"TRANK1",0.548561401428144
"N6AMT1",0.548314107401175
"SYNJ2BP-COX16",0.548277258891116
"CCDC85C",0.547767830249594
"C2orf42",0.547559643230806
"C2orf15",0.547484431374903
"MFGE8",0.547382531724967
"SLC23A2",0.54732870668104
"PLEKHO2",0.547247693044718
"CAV1",0.546934918564286
"RFFL",0.546586322862896
"GPR75-ASB3",0.546526748866767
"LENG8",0.546472777640709
"FAM193A",0.546344166277146
"EPN1",0.546299256733686
"MYL12B",0.546254041542348
"ILF2",0.545961079678332
"PDCD11",0.545792118429362
"NUP50",0.544758092388655
"TM7SF2",0.544251627037763
"LHFP",0.544209520755748
"METTL16",0.543707498685991
"ATP6AP1",0.543668797785469
"DDX28",0.543663210717256
"WRNIP1",0.54352440977683
"CHCHD1",0.543455324646632
"INTS12",0.543054295621042
"VPS72",0.542514433185505
"PAK1IP1",0.542426885512221
"WARS2",0.542114490779126
"CSTF2",0.542069008195254
"WTAP",0.541723843835888
"GPR158",0.54166083727989
"SSTR1",0.541633272874665
"RFC5",0.541544264651067
"SLC39A8",0.541519071105088
"RPL24",0.54148147282481
"GSS",0.541432170856817
"FAM177A1",0.541092488887402
"RPRD2",0.540855810233237
"APOD",0.540814325525158
"CDC25B",0.540756781322786
"ING4",0.540565745651661
"PMEPA1",0.540432924772262
"UBE2T",0.540393688863889
"B4GALNT1",0.540346382952991
"KLHDC10",0.539889675583451
"POMT2",0.538825800073559
"SBNO2",0.538687103961913
"EDN3",0.538665531248139
"RSAD1",0.53858947787886
"EMP1",0.538365502361546
"LYN",0.53830749602683
"ENTPD6",0.538175917926189
"PSMB5",0.538119368792202
"TTC39A",0.537981551504932
"ADIPOR2",0.537790471067981
"F3",0.537588255001809
"POLE3",0.537408853972853
"PRSS23",0.537276737220216
"TSSC4",0.537211806966971
"ANGEL1",0.536331561357361
"C15orf61",0.536146147936839
"APP",0.536029404153232
"CYFIP2",0.535693695482187
"CLDN12",0.535599954987529
"DERL2",0.535544761771438
"ZDHHC2",0.535541600183499
"HSD17B4",0.535362003694958
"NDUFS3",0.535161011041501
"SLC30A6",0.53478934826986
"FAM73B",0.534552027580719
"NCAPH2",0.534512608517676
"REXO2",0.534167884255896
"TLDC1",0.534091697987925
"FAU",0.534022864405848
"DDX51",0.533973647384679
"C12orf73",0.533755781135253
"SPATA20",0.533678947450893
"YIPF3",0.533441660716914
"PHYHIPL",0.532861002698885
"MAPK9",0.532317770730955
"STAT5B",0.532285777528289
"BTF3L4",0.532193831352335
"EID1",0.531869822287918
"RBP1",0.531811289916896
